"년월","대분류","중분류","전화","방문","이메일","게시판","SNS","이동상담","문자","합계"
"202310","행정","세무","3","2","0","0","0","0","","0"
"202310","행정","소비자상담","2","0","0","0","0","0","","0"
"202310","행정","쓰레기처리","0","0","0","0","0","0","","0"
"202310","행정","여권","1","0","0","0","0","0","","0"
"202310","행정","운전면허","13","10","0","0","0","0","","0"
"202310","행정","인감","0","0","0","0","0","0","","0"
"202310","행정","일반법률","16","0","0","0","0","0","","0"
"202310","행정","자동차관련","0","0","0","0","0","0","","0"
"202310","행정","출생 및 사망","0","0","0","0","0","0","","0"
"202310","행정","행정기관","14","3","0","0","0","0","","0"
"202310","행정","행정소송","0","0","0","0","0","0","","0"
"202310","행정","혼인관계","1","0","0","0","0","0","","0"
"202309","교육","교육기관","4","1","0","0","0","0","","0"
"202309","교육","기타","2","1","0","0","0","0","","0"
"202309","교육","보육시설","0","1","0","0","0","0","","0"
"202309","교육","불편/개선건의","0","0","0","0","0","0","","0"
"202309","교육","일반교육","5","3","0","0","0","0","","0"
"202309","교육","한국어교육","3","7","0","0","0","0","","0"
"202309","교통","기타","0","0","0","0","0","0","","0"
"202309","교통","대중교통","0","0","0","0","0","0","","0"
"202309","교통","불편/개선건의","0","0","0","0","0","0","","0"
"202309","교통","유실물","1","0","0","0","0","0","","0"
"202309","교통","항공 및 선박","0","0","0","0","0","0","","0"
"202309","금융","기타","0","0","0","0","0","0","","0"
"202309","금융","불편/개선건의","0","0","0","0","0","0","","0"
"202309","금융","신용카드","0","0","0","0","0","0","","0"
"202309","금융","은행업무","0","0","0","0","0","0","","0"
"202309","기타","기타","8","0","0","0","0","0","","0"
"202309","기타","렌탈","0","0","0","0","0","0","","0"
"202309","기타","매매/교환","0","0","0","0","0","0","","0"
"202309","기타","불편/개선건의","0","0","0","0","0","0","","0"
"202309","기타","센터안내","9","0","0","0","0","0","","0"
"202309","기타","통역","11","1","0","0","1","0","","0"
"202309","노무","고용보험","0","0","0","0","0","0","","0"
"202309","노무","구인","1","0","0","0","0","0","","0"
"202309","노무","구직","5","2","0","0","0","0","","0"
"202309","노무","근로자교육","0","0","0","0","0","0","","0"
"202309","노무","근로조건","5","0","0","0","0","0","","0"
"202309","노무","급여","18","6","0","0","0","0","","0"
"202309","노무","기타","4","0","0","0","0","0","","0"
"202309","노무","부당해고","0","0","0","0","0","0","","0"
"202309","노무","불편/개선건의","1","0","0","0","0","0","","0"
"202309","노무","사업장변경","2","0","0","0","0","0","","0"
"202309","노무","사업장이탈","0","0","0","0","0","0","","0"
"202309","노무","산재보험","2","0","0","0","0","0","","0"
"202309","노무","외국근로자보험","9","19","0","0","0","0","","0"
"202309","노무","재고용","5","0","0","0","0","0","","0"
"202309","노무","체불임금","2","0","0","0","0","0","","0"
"202309","문화/관광","교류/행사","1","0","0","0","0","0","","0"
"202309","문화/관광","기타","0","1","0","0","0","0","","0"
"202309","문화/관광","불편/개선건의","0","0","0","0","0","0","","0"
"202309","문화/관광","여행/관광","0","0","0","0","1","0","","0"
"202309","문화/관광","자원봉사","0","0","0","0","0","0","","0"
"202309","문화/관광","종교","0","0","0","0","0","0","","0"
"202309","보건/복지","건강보험","1","0","0","0","0","0","","0"
"202309","보건/복지","국민연금","13","11","0","0","0","0","","0"
"202309","보건/복지","기타","1","0","0","0","0","0","","0"
"202309","보건/복지","동물병원","0","0","0","0","0","0","","0"
"202309","보건/복지","무료진료","0","0","0","0","0","0","","0"
"202309","보건/복지","방역","1","0","0","0","0","0","","0"
"202309","보건/복지","불편/개선건의","0","0","0","0","0","0","","0"
"202309","보건/복지","사보험","0","0","0","0","0","0","","0"
"202309","보건/복지","사회복지","1","0","0","0","0","0","","0"
"202309","보건/복지","심리상담","0","0","0","0","0","0","","0"
"202309","보건/복지","의료기관","2","1","0","0","0","0","","0"
"202309","보건/복지","재난지원금","0","0","0","0","0","0","","0"
"202309","보건/복지","중국어 심리상담","0","0","0","0","0","0","","0"
"202309","비즈니스","FDI/금융","0","0","0","0","0","0","","0"
"202309","비즈니스","관세/통관","0","0","0","0","0","0","","0"
"202309","비즈니스","기타","3","0","0","0","0","0","","0"
"202309","비즈니스","노무/인사","0","0","0","0","0","0","","0"
"202309","비즈니스","마케팅","0","0","0","0","0","0","","0"
"202309","비즈니스","무역특화","0","0","0","0","0","0","","0"
"202309","비즈니스","법률/상법","0","0","0","0","0","0","","0"
"202309","비즈니스","불편/개선건의","0","0","0","0","0","0","","0"
"202309","비즈니스","비자","0","0","0","0","0","0","","0"
"202309","비즈니스","비즈네트워킹","0","0","0","0","0","0","","0"
"202309","비즈니스","비즈한국어","0","0","0","0","0","0","","0"
"202309","비즈니스","세금","0","0","0","0","0","0","","0"
"202309","비즈니스","인허가","0","0","0","0","0","0","","0"
"202309","비즈니스","지식재산권","0","0","0","0","0","0","","0"
"202309","비즈니스","창업교육","1","0","0","0","0","0","","0"
"202309","비즈니스","창업보육","0","0","0","0","0","0","","0"
"202309","비즈니스","창업일반","6","1","0","0","0","0","","0"
"202309","비즈니스","회사설립","2","1","0","0","0","0","","0"
"202309","안전","교통사고","1","0","0","0","0","0","","0"
"202309","안전","기타","0","0","0","0","0","0","","0"
"202309","안전","민사사건","0","1","0","0","0","0","","0"
"202309","안전","불편/개선건의","3","0","0","0","0","0","","0"
"202309","안전","일반사고","0","0","0","0","0","0","","0"
"202309","안전","재난/재해","0","0","0","0","0","0","","0"
"202309","안전","형사사건","1","0","0","0","0","0","","0"
"202309","여성/가족","가정폭력","0","0","0","0","0","0","","0"
"202309","여성/가족","가족상담","0","0","0","0","0","0","","0"
"202309","여성/가족","기타","2","0","0","0","0","0","","0"
"202309","여성/가족","불편/개선건의","0","0","0","0","0","0","","0"
"202309","여성/가족","이혼","1","0","0","0","0","0","","0"
"202309","여성/가족","임신/출산","1","0","0","0","0","0","","0"
"202309","정보통신","기타","0","0","0","0","0","0","","0"
"202309","정보통신","불편/개선건의","0","0","0","0","0","0","","0"
"202309","정보통신","우편/택배등","1","0","0","0","0","0","","0"
"202309","정보통신","인터넷","1","0","0","0","0","0","","0"
"202309","정보통신","전화","0","0","0","0","0","0","","0"
"202309","정보통신","케이블/위성TV","0","0","0","0","0","0","","0"
"202309","정보통신","휴대폰","4","0","0","0","0","0","","0"
"202309","주거","공과금","2","0","1","0","0","0","","0"
"202309","주거","기타","1","0","0","0","0","0","","0"
"202309","주거","부동산매매","5","0","0","0","0","0","","0"
"202309","주거","부동산임대","2","2","0","0","0","0","","0"
"202309","주거","불편/개선건의","0","0","0","0","0","0","","0"
"202309","주거","이사","0","0","0","0","0","0","","0"
"202309","주거","주거관련분쟁","7","0","0","0","0","0","","0"
"202309","출입국","검역/세관","0","0","0","0","0","0","","0"
"202309","출입국","귀화/영주권","0","2","0","0","0","0","","0"
"202309","출입국","기타","10","1","0","0","0","0","","0"
"202309","출입국","난민","1","0","0","0","0","0","","0"
"202309","출입국","불편/개선건의","0","0","0","0","0","0","","0"
"202309","출입국","사증변경","11","11","1","0","0","0","","0"
"202309","출입국","사증연장","19","8","0","0","0","0","","0"
"202309","출입국","사증자격","3","2","0","0","0","0","","0"
"202309","출입국","사증취득","1","1","1","0","0","0","","0"
"202309","출입국","외국인등록증","3","4","0","0","0","0","","0"
"202309","출입국","초청","0","0","0","0","0","0","","0"
"202309","출입국","출국/입국","15","0","0","0","0","0","","0"
"202309","행정","공증","1","0","0","0","0","0","","0"
"202309","행정","기타","11","0","0","0","0","0","","0"
"202309","행정","불편/개선건의","0","0","0","0","0","0","","0"
"202309","행정","세무","2","2","0","0","0","0","","0"
"202309","행정","소비자상담","2","0","0","0","0","0","","0"
"202309","행정","쓰레기처리","0","0","0","0","0","0","","0"
"202309","행정","여권","2","0","0","0","0","0","","0"
"202309","행정","운전면허","9","7","0","0","0","0","","0"
"202309","행정","인감","0","0","0","0","0","0","","0"
"202309","행정","일반법률","16","0","0","0","0","0","","0"
"202309","행정","자동차관련","0","0","0","0","0","0","","0"
"202309","행정","출생 및 사망","1","0","0","0","0","0","","0"
"202309","행정","행정기관","31","4","0","0","0","0","","0"
"202309","행정","행정소송","0","0","0","0","0","0","","0"
"202309","행정","혼인관계","1","0","0","0","0","0","","0"
"202308","교육","교육기관","0","0","0","0","0","0","","0"
"202308","교육","기타","2","2","0","0","0","0","","0"
"202308","교육","보육시설","1","0","0","0","0","0","","0"
"202308","교육","불편/개선건의","0","0","0","0","0","0","","0"
"202308","교육","일반교육","4","4","0","0","0","0","","0"
"202308","교육","한국어교육","7","2","0","0","0","0","","0"
"202308","교통","기타","0","0","0","0","0","0","","0"
"202308","교통","대중교통","0","0","0","0","0","0","","0"
"202308","교통","불편/개선건의","0","0","0","0","0","0","","0"
"202308","교통","유실물","0","0","0","0","0","0","","0"
"202308","교통","항공 및 선박","1","0","0","0","0","0","","0"
"202308","금융","기타","0","1","0","0","0","0","","0"
"202308","금융","불편/개선건의","0","0","0","0","0","0","","0"
"202308","금융","신용카드","0","0","0","0","0","0","","0"
"202308","금융","은행업무","5","1","0","0","0","0","","0"
"202308","기타","기타","10","2","0","0","0","0","","0"
"202308","기타","렌탈","0","0","0","0","0","0","","0"
"202308","기타","매매/교환","0","0","0","0","0","0","","0"
"202308","기타","불편/개선건의","0","0","0","0","0","0","","0"
"202308","기타","센터안내","9","4","0","0","0","0","","0"
"202308","기타","통역","11","5","0","0","0","0","","0"
"202308","노무","고용보험","1","0","0","0","0","0","","0"
"202308","노무","구인","1","0","0","0","0","0","","0"
"202308","노무","구직","3","0","0","0","0","0","","0"
"202308","노무","근로자교육","0","1","0","0","0","0","","0"
"202308","노무","근로조건","7","1","0","0","0","0","","0"
"202308","노무","급여","6","2","0","0","0","0","","0"
"202308","노무","기타","1","0","0","0","0","0","","0"
"202308","노무","부당해고","1","0","0","0","0","0","","0"
"202308","노무","불편/개선건의","3","0","0","0","0","0","","0"
"202308","노무","사업장변경","7","0","0","0","0","0","","0"
"202308","노무","사업장이탈","0","0","0","0","0","0","","0"
"202308","노무","산재보험","4","0","0","0","0","0","","0"
"202308","노무","외국근로자보험","10","2","0","0","0","0","","0"
"202308","노무","재고용","4","0","0","0","0","0","","0"
"202308","노무","체불임금","7","1","0","0","0","0","","0"
"202308","문화/관광","교류/행사","0","1","0","0","2","0","","0"
"202308","문화/관광","기타","0","0","0","0","0","0","","0"
"202308","문화/관광","불편/개선건의","0","0","0","0","0","0","","0"
"202308","문화/관광","여행/관광","1","0","0","0","1","0","","0"
"202308","문화/관광","자원봉사","1","0","0","0","0","0","","0"
"202308","문화/관광","종교","0","0","0","0","0","0","","0"
"202308","보건/복지","건강보험","6","0","0","0","0","0","","0"
"202308","보건/복지","국민연금","12","1","1","0","0","0","","0"
"202308","보건/복지","기타","3","0","0","0","0","0","","0"
"202308","보건/복지","동물병원","0","0","0","0","0","0","","0"
"202308","보건/복지","무료진료","0","0","0","0","0","0","","0"
"202308","보건/복지","방역","2","0","0","0","0","0","","0"
"202308","보건/복지","불편/개선건의","0","0","0","0","0","0","","0"
"202308","보건/복지","사보험","0","0","0","0","0","0","","0"
"202308","보건/복지","사회복지","0","0","0","0","0","0","","0"
"202308","보건/복지","심리상담","0","0","0","0","0","0","","0"
"202308","보건/복지","의료기관","1","1","0","0","0","0","","0"
"202308","보건/복지","재난지원금","0","0","0","0","0","0","","0"
"202308","보건/복지","중국어 심리상담","0","0","0","0","0","0","","0"
"202308","비즈니스","FDI/금융","0","0","0","0","0","0","","0"
"202308","비즈니스","관세/통관","0","0","0","0","0","0","","0"
"202308","비즈니스","기타","0","1","0","0","0","0","","0"
"202308","비즈니스","노무/인사","0","0","0","0","0","0","","0"
"202308","비즈니스","마케팅","0","0","0","0","0","0","","0"
"202308","비즈니스","무역특화","0","0","0","0","0","0","","0"
"202308","비즈니스","법률/상법","2","1","0","0","0","0","","0"
"202308","비즈니스","불편/개선건의","0","0","0","0","0","0","","0"
